0.099433,-0.72355,0.30031,0.56199,0.42471,-0.43034,0.56444
0.099198,-0.72355,0.30017,0.49443,0.49956,-0.50707,0.49885
0.098934,-0.72355,0.30011,0.4168,0.56425,-0.57348,0.42311
0.098662,-0.72356,0.30012,0.33069,0.61744,-0.62821,0.33875
0.098403,-0.72356,0.3002,0.23785,0.65807,-0.67016,0.2475
0.098179,-0.72356,0.30036,0.14016,0.68531,-0.69846,0.15121
0.098009,-0.72356,0.30057,0.039622,0.69859,-0.71254,0.051838
0.097905,-0.72356,0.30082,0.061725,-0.69765,0.71212,0.048587
0.097876,-0.72356,0.3011,0.16181,-0.68251,0.6972,0.14802
0.097925,-0.72356,0.30136,0.25861,-0.65347,0.66809,0.24444
0.098047,-0.72355,0.30161,0.35014,-0.61113,0.62538,0.33589
0.0981,-0.7281,0.30163,0.35014,-0.61113,0.62538,0.33589
0.097978,-0.7281,0.30139,0.25861,-0.65347,0.66809,0.24444
0.097929,-0.7281,0.30112,0.16181,-0.68251,0.6972,0.14802
0.097957,-0.72811,0.30085,0.061725,-0.69765,0.71212,0.048587
0.098061,-0.72811,0.3006,0.039622,0.69859,-0.71254,0.051838
0.098232,-0.7281,0.30038,0.14016,0.68531,-0.69846,0.15121
0.098456,-0.7281,0.30023,0.23785,0.65807,-0.67016,0.2475
0.098714,-0.7281,0.30014,0.33069,0.61744,-0.62821,0.33875
0.098987,-0.7281,0.30013,0.4168,0.56425,-0.57348,0.42311
0.099251,-0.72809,0.3002,0.49443,0.49956,-0.50707,0.49885
0.099486,-0.72809,0.30034,0.56199,0.42471,-0.43034,0.56444
0.099538,-0.73264,0.30036,0.56199,0.42471,-0.43034,0.56444
0.099304,-0.73264,0.30022,0.49443,0.49956,-0.50707,0.49885
0.099039,-0.73264,0.30016,0.4168,0.56425,-0.57348,0.42311
0.098767,-0.73265,0.30017,0.33069,0.61744,-0.62821,0.33875
0.098508,-0.73265,0.30025,0.23785,0.65807,-0.67016,0.2475
0.098285,-0.73265,0.30041,0.14016,0.68531,-0.69846,0.15121
0.098114,-0.73265,0.30062,0.039622,0.69859,-0.71254,0.051838
0.09801,-0.73265,0.30087,0.061725,-0.69765,0.71212,0.048587
0.097981,-0.73265,0.30114,0.16181,-0.68251,0.6972,0.14802
0.09803,-0.73265,0.30141,0.25861,-0.65347,0.66809,0.24444
0.098153,-0.73264,0.30166,0.35014,-0.61113,0.62538,0.33589
0.098205,-0.73719,0.30168,0.35014,-0.61113,0.62538,0.33589
0.098083,-0.73719,0.30144,0.25861,-0.65347,0.66809,0.24444
0.098034,-0.73719,0.30117,0.16181,-0.68251,0.6972,0.14802
0.098063,-0.7372,0.3009,0.061725,-0.69765,0.71212,0.048587
0.098166,-0.7372,0.30065,0.039622,0.69859,-0.71254,0.051838
0.098337,-0.7372,0.30043,0.14016,0.68531,-0.69846,0.15121
0.098561,-0.73719,0.30028,0.23785,0.65807,-0.67016,0.2475
0.098819,-0.73719,0.30019,0.33069,0.61744,-0.62821,0.33875
0.099092,-0.73719,0.30018,0.4168,0.56425,-0.57348,0.42311
0.099356,-0.73718,0.30025,0.49443,0.49956,-0.50707,0.49885
0.099591,-0.73718,0.30039,0.56199,0.42471,-0.43034,0.56444
0.099644,-0.74173,0.30041,0.56199,0.42471,-0.43034,0.56444
0.099409,-0.74173,0.30027,0.49443,0.49956,-0.50707,0.49885
0.099145,-0.74173,0.30021,0.4168,0.56425,-0.57348,0.42311
0.098872,-0.74174,0.30022,0.33069,0.61744,-0.62821,0.33875
0.098614,-0.74174,0.3003,0.23785,0.65807,-0.67016,0.2475
0.09839,-0.74174,0.30046,0.14016,0.68531,-0.69846,0.15121
0.098219,-0.74174,0.30067,0.039622,0.69859,-0.71254,0.051838
0.098115,-0.74174,0.30092,0.061725,-0.69765,0.71212,0.048587
0.098087,-0.74174,0.30119,0.16181,-0.68251,0.6972,0.14802
0.098136,-0.74174,0.30146,0.25861,-0.65347,0.66809,0.24444
0.098258,-0.74173,0.30171,0.35014,-0.61113,0.62538,0.33589
0.098311,-0.74628,0.30173,0.35014,-0.61113,0.62538,0.33589
0.098188,-0.74628,0.30149,0.25861,-0.65347,0.66809,0.24444
0.098139,-0.74628,0.30122,0.16181,-0.68251,0.6972,0.14802
0.098168,-0.74629,0.30095,0.061725,-0.69765,0.71212,0.048587
0.098272,-0.74629,0.3007,0.039622,0.69859,-0.71254,0.051838
0.098443,-0.74629,0.30048,0.14016,0.68531,-0.69846,0.15121
0.098666,-0.74628,0.30033,0.23785,0.65807,-0.67016,0.2475
0.098925,-0.74628,0.30024,0.33069,0.61744,-0.62821,0.33875
0.099197,-0.74628,0.30023,0.4168,0.56425,-0.57348,0.42311
0.099462,-0.74627,0.3003,0.49443,0.49956,-0.50707,0.49885
0.099696,-0.74627,0.30044,0.56199,0.42471,-0.43034,0.56444
0.099749,-0.75082,0.30046,0.56199,0.42471,-0.43034,0.56444
0.099514,-0.75082,0.30032,0.49443,0.49956,-0.50707,0.49885
0.09925,-0.75082,0.30025,0.4168,0.56425,-0.57348,0.42311
0.098977,-0.75083,0.30026,0.33069,0.61744,-0.62821,0.33875
0.098719,-0.75083,0.30035,0.23785,0.65807,-0.67016,0.2475
0.098495,-0.75083,0.30051,0.14016,0.68531,-0.69846,0.15121
0.098324,-0.75083,0.30072,0.039622,0.69859,-0.71254,0.051838
0.098221,-0.75083,0.30097,0.061725,-0.69765,0.71212,0.048587
0.098192,-0.75083,0.30124,0.16181,-0.68251,0.6972,0.14802
0.098241,-0.75083,0.30151,0.25861,-0.65347,0.66809,0.24444
0.098363,-0.75083,0.30176,0.35014,-0.61113,0.62538,0.33589
0.098416,-0.75537,0.30178,0.35014,-0.61113,0.62538,0.33589
0.098294,-0.75537,0.30154,0.25861,-0.65347,0.66809,0.24444
0.098245,-0.75537,0.30127,0.16181,-0.68251,0.6972,0.14802
0.098273,-0.75538,0.301,0.061725,-0.69765,0.71212,0.048587
0.098377,-0.75538,0.30074,0.039622,0.69859,-0.71254,0.051838
0.098548,-0.75538,0.30053,0.14016,0.68531,-0.69846,0.15121
0.098772,-0.75537,0.30038,0.23785,0.65807,-0.67016,0.2475
0.09903,-0.75537,0.30029,0.33069,0.61744,-0.62821,0.33875
0.099303,-0.75537,0.30028,0.4168,0.56425,-0.57348,0.42311
0.099567,-0.75536,0.30035,0.49443,0.49956,-0.50707,0.49885
0.099802,-0.75536,0.30048,0.56199,0.42471,-0.43034,0.56444
0.099854,-0.75991,0.30051,0.56199,0.42471,-0.43034,0.56444
0.09962,-0.75991,0.30037,0.49443,0.49956,-0.50707,0.49885
0.099355,-0.75991,0.3003,0.4168,0.56425,-0.57348,0.42311
0.099083,-0.75992,0.30031,0.33069,0.61744,-0.62821,0.33875
0.098824,-0.75992,0.3004,0.23785,0.65807,-0.67016,0.2475
0.098601,-0.75992,0.30056,0.14016,0.68531,-0.69846,0.15121
0.09843,-0.75992,0.30077,0.039622,0.69859,-0.71254,0.051838
0.098326,-0.75992,0.30102,0.061725,-0.69765,0.71212,0.048587
0.098297,-0.75992,0.30129,0.16181,-0.68251,0.6972,0.14802
0.098346,-0.75992,0.30156,0.25861,-0.65347,0.66809,0.24444
0.098469,-0.75992,0.3018,0.35014,-0.61113,0.62538,0.33589
0.098521,-0.76446,0.30183,0.35014,-0.61113,0.62538,0.33589
0.098399,-0.76446,0.30159,0.25861,-0.65347,0.66809,0.24444
0.09835,-0.76447,0.30132,0.16181,-0.68251,0.6972,0.14802
0.098379,-0.76447,0.30105,0.061725,-0.69765,0.71212,0.048587
0.098482,-0.76447,0.30079,0.039622,0.69859,-0.71254,0.051838
0.098653,-0.76447,0.30058,0.14016,0.68531,-0.69846,0.15121
0.098877,-0.76446,0.30043,0.23785,0.65807,-0.67016,0.2475
0.099135,-0.76446,0.30034,0.33069,0.61744,-0.62821,0.33875
0.099408,-0.76446,0.30033,0.4168,0.56425,-0.57348,0.42311
0.099672,-0.76445,0.3004,0.49443,0.49956,-0.50707,0.49885
0.099907,-0.76445,0.30053,0.56199,0.42471,-0.43034,0.56444
0.09996,-0.769,0.30056,0.56199,0.42471,-0.43034,0.56444
0.099725,-0.769,0.30042,0.49443,0.49956,-0.50707,0.49885
0.099461,-0.769,0.30035,0.4168,0.56425,-0.57348,0.42311
0.099188,-0.76901,0.30036,0.33069,0.61744,-0.62821,0.33875
0.09893,-0.76901,0.30045,0.23785,0.65807,-0.67016,0.2475
0.098706,-0.76901,0.30061,0.14016,0.68531,-0.69846,0.15121
0.098535,-0.76901,0.30082,0.039622,0.69859,-0.71254,0.051838
0.098431,-0.76901,0.30107,0.061725,-0.69765,0.71212,0.048587
0.098403,-0.76901,0.30134,0.16181,-0.68251,0.6972,0.14802
0.098452,-0.76901,0.30161,0.25861,-0.65347,0.66809,0.24444
0.098574,-0.76901,0.30185,0.35014,-0.61113,0.62538,0.33589
0.099441,-0.72355,0.2989,0.56199,0.42471,-0.43034,0.56444
0.099206,-0.72356,0.29876,0.49443,0.49956,-0.50707,0.49885
0.098942,-0.72356,0.29869,0.4168,0.56425,-0.57348,0.42311
0.098669,-0.72356,0.2987,0.33069,0.61744,-0.62821,0.33875
0.09841,-0.72357,0.29879,0.23785,0.65807,-0.67016,0.2475
0.098187,-0.72357,0.29895,0.14016,0.68531,-0.69846,0.15121
0.098016,-0.72357,0.29916,0.039622,0.69859,-0.71254,0.051838
0.097912,-0.72357,0.29941,0.061725,-0.69765,0.71212,0.048587
0.097884,-0.72357,0.29968,0.16181,-0.68251,0.6972,0.14802
0.097932,-0.72356,0.29995,0.25861,-0.65347,0.66809,0.24444
0.098055,-0.72356,0.30019,0.35014,-0.61113,0.62538,0.33589
0.098108,-0.72811,0.30022,0.35014,-0.61113,0.62538,0.33589
0.097985,-0.72811,0.29997,0.25861,-0.65347,0.66809,0.24444
0.097936,-0.72811,0.29971,0.16181,-0.68251,0.6972,0.14802
0.097965,-0.72811,0.29943,0.061725,-0.69765,0.71212,0.048587
0.098069,-0.72811,0.29918,0.039622,0.69859,-0.71254,0.051838
0.098239,-0.72811,0.29897,0.14016,0.68531,-0.69846,0.15121
0.098463,-0.72811,0.29881,0.23785,0.65807,-0.67016,0.2475
0.098722,-0.72811,0.29873,0.33069,0.61744,-0.62821,0.33875
0.098994,-0.72811,0.29872,0.4168,0.56425,-0.57348,0.42311
0.099259,-0.7281,0.29878,0.49443,0.49956,-0.50707,0.49885
0.099493,-0.7281,0.29892,0.56199,0.42471,-0.43034,0.56444
0.099546,-0.73264,0.29895,0.56199,0.42471,-0.43034,0.56444
0.099311,-0.73265,0.29881,0.49443,0.49956,-0.50707,0.49885
0.099047,-0.73265,0.29874,0.4168,0.56425,-0.57348,0.42311
0.098774,-0.73265,0.29875,0.33069,0.61744,-0.62821,0.33875
0.098516,-0.73266,0.29884,0.23785,0.65807,-0.67016,0.2475
0.098292,-0.73266,0.29899,0.14016,0.68531,-0.69846,0.15121
0.098121,-0.73266,0.29921,0.039622,0.69859,-0.71254,0.051838
0.098017,-0.73266,0.29946,0.061725,-0.69765,0.71212,0.048587
0.097989,-0.73266,0.29973,0.16181,-0.68251,0.6972,0.14802
0.098038,-0.73266,0.3,0.25861,-0.65347,0.66809,0.24444
0.09816,-0.73265,0.30024,0.35014,-0.61113,0.62538,0.33589
0.098213,-0.7372,0.30027,0.35014,-0.61113,0.62538,0.33589
0.09809,-0.7372,0.30002,0.25861,-0.65347,0.66809,0.24444
0.098042,-0.7372,0.29976,0.16181,-0.68251,0.6972,0.14802
0.09807,-0.7372,0.29948,0.061725,-0.69765,0.71212,0.048587
0.098174,-0.7372,0.29923,0.039622,0.69859,-0.71254,0.051838
0.098345,-0.7372,0.29902,0.14016,0.68531,-0.69846,0.15121
0.098568,-0.7372,0.29886,0.23785,0.65807,-0.67016,0.2475
0.098827,-0.7372,0.29878,0.33069,0.61744,-0.62821,0.33875
0.0991,-0.7372,0.29877,0.4168,0.56425,-0.57348,0.42311
0.099364,-0.73719,0.29883,0.49443,0.49956,-0.50707,0.49885
0.099599,-0.73719,0.29897,0.56199,0.42471,-0.43034,0.56444
0.099651,-0.74173,0.299,0.56199,0.42471,-0.43034,0.56444
0.099417,-0.74174,0.29886,0.49443,0.49956,-0.50707,0.49885
0.099152,-0.74174,0.29879,0.4168,0.56425,-0.57348,0.42311
0.09888,-0.74174,0.2988,0.33069,0.61744,-0.62821,0.33875
0.098621,-0.74175,0.29889,0.23785,0.65807,-0.67016,0.2475
0.098397,-0.74175,0.29904,0.14016,0.68531,-0.69846,0.15121
0.098227,-0.74175,0.29926,0.039622,0.69859,-0.71254,0.051838
0.098123,-0.74175,0.29951,0.061725,-0.69765,0.71212,0.048587
0.098094,-0.74175,0.29978,0.16181,-0.68251,0.6972,0.14802
0.098143,-0.74175,0.30005,0.25861,-0.65347,0.66809,0.24444
0.098266,-0.74174,0.30029,0.35014,-0.61113,0.62538,0.33589
0.098318,-0.74629,0.30032,0.35014,-0.61113,0.62538,0.33589
0.098196,-0.74629,0.30007,0.25861,-0.65347,0.66809,0.24444
0.098147,-0.74629,0.2998,0.16181,-0.68251,0.6972,0.14802
0.098175,-0.74629,0.29953,0.061725,-0.69765,0.71212,0.048587
0.098279,-0.74629,0.29928,0.039622,0.69859,-0.71254,0.051838
0.09845,-0.74629,0.29907,0.14016,0.68531,-0.69846,0.15121
0.098674,-0.74629,0.29891,0.23785,0.65807,-0.67016,0.2475
0.098932,-0.74629,0.29883,0.33069,0.61744,-0.62821,0.33875
0.099205,-0.74629,0.29882,0.4168,0.56425,-0.57348,0.42311
0.099469,-0.74628,0.29888,0.49443,0.49956,-0.50707,0.49885
0.099704,-0.74628,0.29902,0.56199,0.42471,-0.43034,0.56444
0.099757,-0.75082,0.29905,0.56199,0.42471,-0.43034,0.56444
0.099522,-0.75083,0.29891,0.49443,0.49956,-0.50707,0.49885
0.099258,-0.75083,0.29884,0.4168,0.56425,-0.57348,0.42311
0.098985,-0.75083,0.29885,0.33069,0.61744,-0.62821,0.33875
0.098726,-0.75084,0.29894,0.23785,0.65807,-0.67016,0.2475
0.098503,-0.75084,0.29909,0.14016,0.68531,-0.69846,0.15121
0.098332,-0.75084,0.29931,0.039622,0.69859,-0.71254,0.051838
0.098228,-0.75084,0.29956,0.061725,-0.69765,0.71212,0.048587
0.098199,-0.75084,0.29983,0.16181,-0.68251,0.6972,0.14802
0.098248,-0.75084,0.3001,0.25861,-0.65347,0.66809,0.24444
0.098371,-0.75083,0.30034,0.35014,-0.61113,0.62538,0.33589
0.098424,-0.75538,0.30037,0.35014,-0.61113,0.62538,0.33589
0.098301,-0.75538,0.30012,0.25861,-0.65347,0.66809,0.24444
0.098252,-0.75538,0.29985,0.16181,-0.68251,0.6972,0.14802
0.098281,-0.75538,0.29958,0.061725,-0.69765,0.71212,0.048587
0.098385,-0.75538,0.29933,0.039622,0.69859,-0.71254,0.051838
0.098555,-0.75538,0.29912,0.14016,0.68531,-0.69846,0.15121
0.098779,-0.75538,0.29896,0.23785,0.65807,-0.67016,0.2475
0.099038,-0.75538,0.29888,0.33069,0.61744,-0.62821,0.33875
0.09931,-0.75538,0.29886,0.4168,0.56425,-0.57348,0.42311
0.099575,-0.75537,0.29893,0.49443,0.49956,-0.50707,0.49885
0.099809,-0.75537,0.29907,0.56199,0.42471,-0.43034,0.56444
0.099862,-0.75991,0.2991,0.56199,0.42471,-0.43034,0.56444
0.099627,-0.75992,0.29896,0.49443,0.49956,-0.50707,0.49885
0.099363,-0.75992,0.29889,0.4168,0.56425,-0.57348,0.42311
0.09909,-0.75992,0.2989,0.33069,0.61744,-0.62821,0.33875
0.098832,-0.75993,0.29899,0.23785,0.65807,-0.67016,0.2475
0.098608,-0.75993,0.29914,0.14016,0.68531,-0.69846,0.15121
0.098437,-0.75993,0.29936,0.039622,0.69859,-0.71254,0.051838
0.098333,-0.75993,0.29961,0.061725,-0.69765,0.71212,0.048587
0.098305,-0.75993,0.29988,0.16181,-0.68251,0.6972,0.14802
0.098354,-0.75993,0.30015,0.25861,-0.65347,0.66809,0.24444
0.098476,-0.75992,0.30039,0.35014,-0.61113,0.62538,0.33589
0.098529,-0.76447,0.30042,0.35014,-0.61113,0.62538,0.33589
0.098406,-0.76447,0.30017,0.25861,-0.65347,0.66809,0.24444
0.098357,-0.76447,0.2999,0.16181,-0.68251,0.6972,0.14802
0.098386,-0.76447,0.29963,0.061725,-0.69765,0.71212,0.048587
0.09849,-0.76447,0.29938,0.039622,0.69859,-0.71254,0.051838
0.098661,-0.76447,0.29917,0.14016,0.68531,-0.69846,0.15121
0.098884,-0.76447,0.29901,0.23785,0.65807,-0.67016,0.2475
0.099143,-0.76447,0.29892,0.33069,0.61744,-0.62821,0.33875
0.099416,-0.76447,0.29891,0.4168,0.56425,-0.57348,0.42311
0.09968,-0.76446,0.29898,0.49443,0.49956,-0.50707,0.49885
0.099915,-0.76446,0.29912,0.56199,0.42471,-0.43034,0.56444
0.099967,-0.769,0.29914,0.56199,0.42471,-0.43034,0.56444
0.099733,-0.76901,0.29901,0.49443,0.49956,-0.50707,0.49885
0.099468,-0.76901,0.29894,0.4168,0.56425,-0.57348,0.42311
0.099196,-0.76901,0.29895,0.33069,0.61744,-0.62821,0.33875
0.098937,-0.76902,0.29904,0.23785,0.65807,-0.67016,0.2475
0.098713,-0.76902,0.29919,0.14016,0.68531,-0.69846,0.15121
0.098543,-0.76902,0.2994,0.039622,0.69859,-0.71254,0.051838
0.098439,-0.76902,0.29966,0.061725,-0.69765,0.71212,0.048587
0.09841,-0.76902,0.29993,0.16181,-0.68251,0.6972,0.14802
0.098459,-0.76902,0.3002,0.25861,-0.65347,0.66809,0.24444
0.098582,-0.76901,0.30044,0.35014,-0.61113,0.62538,0.33589
0.099448,-0.72356,0.29748,0.56199,0.42471,-0.43034,0.56444
0.099213,-0.72356,0.29734,0.49443,0.49956,-0.50707,0.49885
0.098949,-0.72357,0.29728,0.4168,0.56425,-0.57348,0.42311
0.098677,-0.72357,0.29729,0.33069,0.61744,-0.62821,0.33875
0.098418,-0.72357,0.29737,0.23785,0.65807,-0.67016,0.2475
0.098194,-0.72358,0.29753,0.14016,0.68531,-0.69846,0.15121
0.098024,-0.72358,0.29774,0.039622,0.69859,-0.71254,0.051838
0.09792,-0.72358,0.298,0.061725,-0.69765,0.71212,0.048587
0.097891,-0.72357,0.29827,0.16181,-0.68251,0.6972,0.14802
0.09794,-0.72357,0.29854,0.25861,-0.65347,0.66809,0.24444
0.098063,-0.72357,0.29878,0.35014,-0.61113,0.62538,0.33589
0.098115,-0.72811,0.2988,0.35014,-0.61113,0.62538,0.33589
0.097993,-0.72812,0.29856,0.25861,-0.65347,0.66809,0.24444
0.097944,-0.72812,0.29829,0.16181,-0.68251,0.6972,0.14802
0.097972,-0.72812,0.29802,0.061725,-0.69765,0.71212,0.048587
0.098076,-0.72812,0.29777,0.039622,0.69859,-0.71254,0.051838
0.098247,-0.72812,0.29756,0.14016,0.68531,-0.69846,0.15121
0.098471,-0.72812,0.2974,0.23785,0.65807,-0.67016,0.2475
0.098729,-0.72812,0.29731,0.33069,0.61744,-0.62821,0.33875
0.099002,-0.72811,0.2973,0.4168,0.56425,-0.57348,0.42311
0.099266,-0.72811,0.29737,0.49443,0.49956,-0.50707,0.49885
0.099501,-0.72811,0.29751,0.56199,0.42471,-0.43034,0.56444
0.099554,-0.73265,0.29753,0.56199,0.42471,-0.43034,0.56444
0.099319,-0.73265,0.29739,0.49443,0.49956,-0.50707,0.49885
0.099054,-0.73266,0.29733,0.4168,0.56425,-0.57348,0.42311
0.098782,-0.73266,0.29734,0.33069,0.61744,-0.62821,0.33875
0.098523,-0.73266,0.29742,0.23785,0.65807,-0.67016,0.2475
0.0983,-0.73267,0.29758,0.14016,0.68531,-0.69846,0.15121
0.098129,-0.73267,0.29779,0.039622,0.69859,-0.71254,0.051838
0.098025,-0.73267,0.29805,0.061725,-0.69765,0.71212,0.048587
